"student_id","teacher_id","class_type","class_size","born","female","race_ethnicity","re_white","re_black","re_asian","re_hispanic","re_native_american","re_other","reading_score","math_score","listening_score"
241,150,2,21,1979.732,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,535,559
242,151,3,22,1979.868,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,442,465,524
243,23,3,25,1978.866,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,477,497,519
244,1,3,23,1980.525,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,505,634
245,145,3,26,1979.134,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,461,543
246,99,2,22,1979.718,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,466,495,554
247,62,2,26,1980.634,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,505,559
248,146,2,19,1979.712,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,444,463,559
249,24,2,27,1978.907,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,572,580
250,37,3,25,1980.238,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530,518,526
251,152,2,20,1980.495,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,480,484,571
252,153,2,23,1977.871,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,444,493,509
253,154,3,26,1980.459,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,567,571
254,155,2,21,1978.945,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,490,526,531
255,156,3,26,1979.395,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,474,500,571
256,103,2,19,1979.581,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,526,565
257,114,3,22,1980.661,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,494,529,517
258,157,1,16,1980.322,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,571,567,611
259,5,3,29,1979.879,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,426,507,588
260,19,3,27,1980.025,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,512,601
261,158,3,25,1978.707,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,454,497,536
262,159,1,14,1978.967,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,469,479,526
263,89,2,25,1979.156,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,495,562,592
264,62,2,26,1978.586,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,507,559
265,19,3,27,1979.173,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,549,584
266,126,2,21,1979.123,FALSE,"Native American",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,527,510,565
267,160,2,22,1979.282,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,465,514
268,62,2,26,1979.364,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,510,551
269,161,1,14,1980.216,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,590,562,556
270,92,3,21,1980.142,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,475,518,577
271,19,3,27,1980.478,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
272,62,2,26,1980.505,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,520,571
273,67,3,23,1980.612,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,493,601
274,62,2,26,1980.525,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,567,601
275,19,3,27,1980.672,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,545,571
276,19,3,27,1980.68,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,515,568
277,162,1,15,1980.527,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,584,606
278,163,3,27,1978.529,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,501
279,32,1,16,1979.737,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,567,577
280,164,3,22,1980.71,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,428,425,531
281,89,2,25,1979.945,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,557,580
282,95,2,22,1979.827,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,578,592
283,165,3,22,1978.956,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,523,548
284,29,3,24,1979.293,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,515,541
285,166,3,19,1978.66,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,463,454,548
286,108,2,25,1979.737,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,453,465,519
287,167,1,14,1979.844,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,590,578,584
288,168,1,15,1978.512,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,477,507,531
289,42,2,22,1980.336,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,592,634
290,156,3,26,1979.477,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,507,551
291,14,3,25,1977.605,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,499,500,551
292,37,3,25,1977.762,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,490,517
293,169,2,21,1977.932,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,461,534
294,170,1,13,1978.822,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,523,556
295,135,3,28,1978.082,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,487,479,571
296,139,2,28,1978.06,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,445,474,517
297,171,2,24,1978.526,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,482,549,606
298,49,3,25,1978.129,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,503,458,490
299,172,3,22,1978.236,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
300,173,2,22,1978.005,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,475,545,541
301,49,3,25,1978.945,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,448,486,509
302,174,1,17,1979.997,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,436,488,501
303,175,2,24,1978.57,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,482,542,611
304,176,2,22,1978.573,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,438,439,529
305,177,2,25,1978.625,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,456,505,548
306,178,3,29,1978.238,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,500,568
307,179,3,21,1979.589,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,519,477,519
308,180,2,20,1978.679,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,442,484,531
309,181,3,24,1978.699,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,478,488,536
310,182,2,22,1978.701,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,512,577
311,153,2,23,1978.756,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,436,465,519
312,159,1,14,1978.836,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,448,490,512
313,183,2,22,1978.836,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,444,510,529
314,99,2,22,1978.852,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,469,497,546
315,181,3,24,1978.86,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,497,488,519
316,184,3,23,1978.86,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,480,532,551
317,185,3,21,1978.863,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,436,470,519
318,186,1,17,1978.874,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,544,520,546
319,187,2,26,1978.89,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,507,562,556
320,188,1,13,1978.901,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,493,551
321,182,2,22,1978.948,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,447,515,541
322,189,2,30,1978.244,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,553,580
323,181,3,24,1978.142,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,509,529,577
324,190,3,26,1978.975,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,524
325,153,2,23,1978.945,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,497,524
326,181,3,24,1978.981,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,483,532,559
327,191,2,24,1978.989,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,500,556
328,192,1,17,1978.29,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,495,554
329,193,3,23,1978.277,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,500,534
330,17,2,16,1980.508,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,487,510,543
331,67,3,23,1978.849,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,562,562
332,169,2,21,1978.375,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,497,534
333,68,1,17,1978.37,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,483,486,541
334,102,2,17,1978.874,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,548,601,588
335,28,3,21,1978.482,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,520,543
336,194,1,20,1978.485,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,562,554
337,38,2,22,1978.518,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,549,601
338,178,3,29,1978.518,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
339,195,1,17,1978.496,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,493,548
340,194,1,20,1978.57,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,510,526
341,172,3,22,1978.575,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,538,592
342,50,2,22,1978.54,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,490,493,562
343,196,2,22,1978.753,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,495,502,534
344,116,2,19,1978.636,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,453,484,546
345,41,2,22,1978.915,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,549,571
346,144,3,24,1978.597,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,502,536
347,197,3,23,1978.597,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,512,534
348,147,2,23,1978.597,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,526,554
349,198,1,17,1978.66,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,459,523,531
350,199,2,23,1978.677,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,542,625
351,25,3,24,1978.573,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,472,507,596
352,193,3,23,1978.663,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,557,634
353,50,2,22,1978.715,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,475,502,538
354,56,2,24,1978.644,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,466,505,571
355,200,3,21,1978.756,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,520,565
356,201,2,22,1979.784,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,478,545,565
357,154,3,26,1978.816,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,502,541
358,202,1,14,1978.784,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,421,436,509
359,203,1,16,1978.852,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,486,531
360,204,1,13,1978.956,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,523,568
361,178,3,29,1978.871,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,572,645
362,205,2,25,1978.852,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,495,542,546
363,70,2,21,1978.868,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,514,505,554
364,116,2,19,1978.879,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,562,596
365,155,2,21,1978.91,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,428,488,509
366,146,2,19,1978.866,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,558,567,611
367,206,3,23,1978.811,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,518,548
368,207,2,20,1978.912,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,505,536
369,117,2,23,1978.847,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,451,470,551
370,208,2,24,1979.899,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,460,523,568
371,166,3,19,1978.907,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,495,584,562
372,209,3,24,1978.852,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,469,470,571
373,210,3,21,1978.893,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,495,512,577
374,211,1,15,1978.86,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,485,500,554
375,24,2,27,1978.888,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,601,584
376,129,1,13,1978.83,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,478,520,592
377,135,3,28,1978.915,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,419,446,538
378,139,2,28,1978.937,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,456,495,543
379,15,3,23,1978.929,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,494,500,574
380,93,3,23,1978.918,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,512,588
381,93,3,23,1978.97,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,515,541
382,80,3,30,1978.915,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,488,536
383,201,2,22,1978.962,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,601,618
384,189,2,30,1978.879,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,518,548
385,212,2,27,1978.923,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,553,NA
386,135,3,28,1978.945,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,463,526
387,208,2,24,1978.953,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,533,553,551
388,24,2,27,1978.967,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,629,572,601
389,126,2,21,1978.975,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,527,538,565
390,25,3,24,1978.964,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,553,580
391,26,3,23,1978.852,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,505,541
392,213,1,17,1978.896,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,518,568
393,46,1,15,1978.923,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,475,481,536
394,21,3,27,1978.942,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,450,488,596
395,203,1,16,1978.951,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,477,534
396,207,2,20,1978.97,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,518,592
397,117,2,23,1978.956,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,526,551
398,194,1,20,1978.874,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,502,531
399,214,3,24,1978.934,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,578,584
400,212,2,27,1978.94,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,520,556
401,215,3,23,1978.953,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,523,546
402,216,2,23,1979.942,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,425,444,506
403,69,3,20,1978.959,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,518,565
404,51,3,21,1978.855,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,592,645
405,4,3,21,1978.923,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,487,515,554
406,217,2,23,1978.929,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,428,526
407,138,3,22,1978.918,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,483,535,551
408,218,2,23,1978.921,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,460,515,NA
409,42,2,22,1978.126,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,518,543
410,148,2,21,1978.992,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,549,588
411,78,2,26,1978.901,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,441,495,565
412,91,3,26,1978.91,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,538,584
413,87,2,22,1978.926,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,510,534
414,95,2,22,1978.973,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,472,465,556
415,56,2,24,1978.986,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,471,505,568
416,185,3,21,1978.91,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,472,495,546
417,219,1,14,1978.951,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,520,571
418,145,3,26,1978.833,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,515,554
419,76,2,24,1980.107,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,438,486,534
420,220,1,14,1980.743,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,495,548
421,165,3,22,1978.647,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,497,543
422,145,3,26,1978.973,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,501,529,531
423,117,2,23,1978.953,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,542,559
424,132,3,19,1978.915,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,431,444,512
425,145,3,26,1978.978,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,471,507,546
426,98,2,23,1978.945,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,487,529,559
427,139,2,28,1978.992,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,431,479,526
428,154,3,26,1978.866,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,484,536
429,221,2,23,1978.427,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,441,NA,NA
430,207,2,20,1979.055,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,471,515,601
431,144,3,24,1979.058,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,512,546
432,49,3,25,1979.625,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,507,554
433,80,3,30,1979.011,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,542,580
434,155,2,21,1979,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,507,531
435,190,3,26,1979.041,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
436,222,3,21,1979.044,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,492,495,NA
437,190,3,26,1978.049,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,577
438,49,3,25,1979.638,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,445,479,509
439,114,3,22,1979.038,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,465,538,565
440,33,3,26,1979.041,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,485,497,592
441,223,2,21,1979.044,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,442,451,531
442,114,3,22,1979.877,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,572,574
443,165,3,22,1979.874,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,567,580
444,101,1,17,1979.663,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,475,520,536
445,224,1,16,1979.082,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,457,477,519
446,216,2,23,1979.06,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,487,505,526
447,135,3,28,1979.06,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
448,116,2,19,1979.068,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530,488,571
449,176,2,22,1979.86,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,533,592,559
450,225,2,24,1979.093,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,419,454,517
451,43,3,25,1979.545,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,477,520,574
452,6,1,17,1979.91,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,532,645
453,222,3,21,1979.104,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,453,486,506
454,181,3,24,1979.11,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,471,502,548
455,15,3,23,1979.016,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,472,507,568
456,160,2,22,1979.044,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,479,534
457,23,3,25,1979.112,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530,549,565
458,225,2,24,1979.123,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,487,502,554
459,108,2,25,1979.126,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,447,461,536
460,226,3,21,1979.858,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,548,557,559
461,49,3,25,1979.984,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,465,490,529
462,227,3,24,1979.137,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,485,490,543
463,228,1,15,1979.729,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,460,529,584
464,171,2,24,1979.729,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,485,526,521
465,229,3,23,1979.008,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,494,526,577
466,230,1,17,1979.521,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,471,542,577
467,15,3,23,1979.049,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,494,567,618
468,149,2,18,1979.159,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,497,484,521
469,198,1,17,1979.063,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,510,592
470,231,2,22,1979.164,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,456,493,519
471,20,3,26,1979.877,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,442,470,529
472,232,2,23,1979.005,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,584,601
473,172,3,22,1979.071,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,492,549,568
474,31,3,26,1979.019,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,477,601,556
475,43,3,25,1979.025,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,422,526
476,233,3,23,1979.033,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,492,520,541
477,234,2,22,1979.173,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,505,502,548
478,171,2,24,1979.907,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,548,578,592
479,141,3,23,1979.6,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,553,627,606
480,187,2,26,1978.197,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,478,545,538
481,235,1,18,1980.883,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,553,584
